source-path,source-module,source-operation,target-path,target-module,target-operation,direction
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,padin,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,tickl,WRITE
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,cdict,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,np.column_stack,WRITE
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,padin,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,dpi,WRITE
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,fig,./apps/matplotlib/lib/matplotlib/tests/test_arrow_patches.py,matplotlib.tests.test_arrow_patches,plt.figure,WRITE
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,X,./apps/matplotlib/lib/matplotlib/backend_bases.py,matplotlib.backend_bases,axes3d.get_test_data,WRITE
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,cdict,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,np.column_stack,WRITE
./apps/matplotlib/galleries/examples/images_contours_and_fields/image_demo.py,image_demo,X,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,np.meshgrid,WRITE
./apps/matplotlib/lib/matplotlib/dviread.py,matplotlib.dviread.DviFont,self._vf,./apps/matplotlib/lib/matplotlib/dviread.py,matplotlib.dviread,vf,WRITE
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,Y,./apps/matplotlib/lib/matplotlib/backend_bases.py,matplotlib.backend_bases,axes3d.get_test_data,WRITE
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,cdict,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,np.column_stack,WRITE
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,edgecolors,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,ContourSet,WRITE
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,bb0.x0,./apps/matplotlib/galleries/examples/units/radian_demo.py,radian_demo,bb0.x0,WRITE
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,Z,./apps/matplotlib/lib/matplotlib/backend_bases.py,matplotlib.backend_bases,axes3d.get_test_data,WRITE
./apps/matplotlib/galleries/examples/images_contours_and_fields/image_demo.py,image_demo,Y,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,np.meshgrid,WRITE
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,fig,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,plt.subplot_mosaic,WRITE
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,bb0.x0,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,padout,WRITE
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,px,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,fig.add_subplot,WRITE
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,axd,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,plt.subplot_mosaic,WRITE
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,bb0.x1,./apps/matplotlib/galleries/examples/units/radian_demo.py,radian_demo,bb0.x1,WRITE
./apps/matplotlib/galleries/examples/images_contours_and_fields/watermark_image.py,watermark_image,im,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,image.imread,WRITE
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,bb0.x1,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,padin,WRITE
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,n_request,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,LogLocator,WRITE
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,fig,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,plt.subplots,WRITE
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,pimg,./apps/matplotlib/galleries/examples/units/radian_demo.py,radian_demo,px.imshow,WRITE
./apps/matplotlib/galleries/examples/images_contours_and_fields/image_demo.py,image_demo,Z1,./apps/matplotlib/galleries/examples/units/radian_demo.py,radian_demo,np.exp,WRITE
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,n_request,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,LogLocator,WRITE
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,n_request,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,LogLocator,WRITE
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,bb0.y0,./apps/matplotlib/galleries/examples/images_contours_and_fields/image_demo.py,image_demo,bb0.y0,WRITE
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,fig,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,plt.subplots,WRITE
./apps/matplotlib/lib/matplotlib/tests/test_datetime.py,matplotlib.tests.test_datetime,ax,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,plt.subplots,WRITE
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,fig,./apps/matplotlib/lib/matplotlib/tests/test_arrow_patches.py,matplotlib.tests.test_arrow_patches,plt.figure,WRITE
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,bb0.y0,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,padout,WRITE
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,n_request,./apps/matplotlib/lib/matplotlib/colorizer.py,matplotlib.colorizer,np.clip,WRITE
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,ax,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,plt.subplots,WRITE
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,dt,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,dt.tolist,WRITE
./apps/matplotlib/galleries/examples/misc/logos2.py,logos2,ax,./apps/matplotlib/lib/matplotlib/backend_bases.py,matplotlib.backend_bases,fig.add_axes,WRITE
./apps/matplotlib/doc/_embedded_plots/axes_margins.py,sphinxext.axes_margins,ax,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,plt.subplots,WRITE
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,bb0.y1,./apps/matplotlib/galleries/examples/images_contours_and_fields/image_demo.py,image_demo,bb0.y1,WRITE
./apps/matplotlib/galleries/examples/images_contours_and_fields/image_demo.py,image_demo,Z2,./apps/matplotlib/galleries/examples/units/radian_demo.py,radian_demo,np.exp,WRITE
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,norm,./apps/matplotlib/galleries/examples/images_contours_and_fields/image_demo.py,image_demo,mcolors.SymLogNorm,WRITE
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,new_cmap,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,LinearSegmentedColormap,WRITE
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,bb0.y1,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,padin,WRITE
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,gs_kw,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,dict,WRITE
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,ax1,./apps/matplotlib/lib/matplotlib/tests/test_arrow_patches.py,matplotlib.tests.test_arrow_patches,fig.subplots,WRITE
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,fig,./apps/matplotlib/lib/matplotlib/tests/test_arrow_patches.py,matplotlib.tests.test_arrow_patches,plt.figure,WRITE
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,b,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,LogLocator,WRITE
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,dt,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,dt.replace,WRITE
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,cbar,./apps/matplotlib/galleries/examples/mplot3d/voxels_torus.py,voxels_torus,mcolorbar.ColorbarBase,WRITE
./apps/matplotlib/doc/_embedded_plots/axes_margins.py,sphinxext.axes_margins,x,./apps/matplotlib/lib/matplotlib/colorizer.py,matplotlib.colorizer,np.linspace,WRITE
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,vmin,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,LogLocator,WRITE
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,new_cmap._rgba_over,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,LinearSegmentedColormap,WRITE
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,ax2,./apps/matplotlib/lib/matplotlib/tests/test_arrow_patches.py,matplotlib.tests.test_arrow_patches,fig.subplots,WRITE
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,fig,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,plt.subplot_mosaic,WRITE
./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,ax2,./apps/matplotlib/galleries/examples/units/radian_demo.py,radian_demo,ax.twinx,WRITE
./apps/matplotlib/galleries/examples/images_contours_and_fields/image_demo.py,image_demo,Z,./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,Z1,WRITE
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,bb0.x1,./apps/matplotlib/galleries/examples/units/radian_demo.py,radian_demo,bb0.x1,WRITE
./apps/matplotlib/galleries/examples/misc/logos2.py,logos2,arc,./apps/matplotlib/lib/matplotlib/colorizer.py,matplotlib.colorizer,np.pi,WRITE
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,new_cmap._rgba_under,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,LinearSegmentedColormap,WRITE
./apps/matplotlib/galleries/users_explain/axes/arranging_axes.py,arranging_axes,axd,./apps/matplotlib/galleries/examples/lines_bars_and_markers/spectrum_demo.py,spectrum_demo,plt.subplot_mosaic,WRITE
./apps/matplotlib/lib/matplotlib/spines.py,matplotlib.spines,bb0.x1,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,padout,WRITE
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,ax,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,fig.add_subplot,WRITE
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,new_cmap._rgba_bad,./apps/matplotlib/lib/matplotlib/tests/test_text.py,matplotlib.tests.test_text,LinearSegmentedColormap,WRITE
