callerfilename,callermodule,callerfunction,calleefilename,calleemodule,calleefunction
apps/anytree/tests/test_special_methods_access.py,anytree.tests.test_special_methods_access,__len__,_operator,_operator,len
apps/anytree/src/anytree/node/lightnodemixin.py,anytree.node.lightnodemixin,children,_operator,_operator,len
apps/anytree/tests/test_uniquedotexporter.py,anytree.tests.test_uniquedotexporter,root,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_jsonexporter.py,anytree.tests.test_jsonexporter,test_json_exporter,tokenize,tokenize,e.rstrip
apps/anytree/tests/test_uniquedotexporter.py,anytree.tests.test_uniquedotexporter,test_tree_maxlevel,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,UniqueDotExporter
apps/anytree/tests/test_jsonexporter.py,anytree.tests.test_jsonexporter,test_json_exporter,apps/anytree/tests/helper.py,anytree.tests.helper,eq_
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_postorder,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/src/anytree/node/lightnodemixin.py,anytree.node.lightnodemixin,children,_operator,_operator,len
apps/anytree/tests/test_uniquedotexporter.py,anytree.tests.test_uniquedotexporter,test_tree_maxlevel,++imported++,test2ref,assert_refdata
apps/anytree/tests/test_search.py,anytree.tests.test_search,test_enum,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_postorder,apps/anytree/tests/helper.py,anytree.tests.helper,eq_
apps/anytree/tests/test_jsonexporter.py,anytree.tests.test_jsonexporter,test_json_exporter,apps/anytree/src/anytree/exporter/jsonexporter.py,anytree.exporter.jsonexporter.JsonExporter,JsonExporter
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_postorder,tarfile,tarfile,list
apps/anytree/src/anytree/node/lightnodemixin.py,anytree.node.lightnodemixin,children,apps/anytree/src/anytree/node/nodemixin.py,anytree.node.nodemixin,self._pre_detach_children
apps/anytree/tests/test_search.py,anytree.tests.test_search,test_enum,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_uniquedotexporter.py,anytree.tests.test_uniquedotexporter,root,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_cachedsearch.py,anytree.tests.test_cachedsearch,test_findall,apps/anytree/src/anytree/search.py,anytree.search,findall
apps/anytree/tests/test_uniquedotexporter.py,anytree.tests.test_uniquedotexporter,test_esc,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_postorder,apps/anytree/src/anytree/iterators/postorderiter.py,anytree.iterators.postorderiter.PostOrderIter,PostOrderIter
apps/anytree/tests/test_jsonexporter.py,anytree.tests.test_jsonexporter,test_json_exporter,apps/anytree/src/anytree/exporter/dictexporter.py,anytree.exporter.dictexporter,exporter.export.splitlines
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_postorder,apps/anytree/tests/helper.py,anytree.tests.helper,eq_
apps/anytree/tests/test_cachedsearch.py,anytree.tests.test_cachedsearch,test_findall,apps/anytree/tests/helper.py,anytree.tests.helper,assert_raises
apps/anytree/tests/test_dictimporter.py,anytree.tests.test_dictimporter,test_dict_importer_node,tokenize,tokenize,str
apps/anytree/src/anytree/node/lightnodemixin.py,anytree.node.lightnodemixin,children,_operator,_operator,len
apps/anytree/tests/test_search.py,anytree.tests.test_search,test_enum,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/src/anytree/node/lightnodemixin.py,anytree.node.lightnodemixin,children,apps/anytree/src/anytree/node/nodemixin.py,anytree.node.nodemixin,self._post_detach_children
apps/anytree/tests/test_cachedsearch.py,anytree.tests.test_cachedsearch,test_findall,apps/anytree/src/anytree/search.py,anytree.search,findall
apps/anytree/tests/test_jsonexporter.py,anytree.tests.test_jsonexporter,test_json_exporter,apps/anytree/src/anytree/exporter/dictexporter.py,anytree.exporter.dictexporter,exporter.export
apps/anytree/tests/test_dictimporter.py,anytree.tests.test_dictimporter,test_dict_importer_node,_operator,_operator,str.splitlines
apps/anytree/tests/test_cachedsearch.py,anytree.tests.test_cachedsearch,test_findall,apps/anytree/tests/helper.py,anytree.tests.helper,assert_raises
apps/anytree/tests/test_search.py,anytree.tests.test_search,test_enum,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_dictimporter.py,anytree.tests.test_dictimporter,test_dict_importer_node,apps/anytree/src/anytree/render.py,anytree.render.RenderTree,RenderTree
apps/anytree/tests/test_mermaidexporter.py,anytree.tests.test_mermaidexporter,edgefunc,++imported++,test2ref,assert_refdata
apps/anytree/tests/test_cachedsearch.py,anytree.tests.test_cachedsearch,test_findall,apps/anytree/src/anytree/search.py,anytree.search,findall
apps/anytree/tests/test_search.py,anytree.tests.test_search,test_enum,apps/anytree/tests/helper.py,anytree.tests.helper,eq_
apps/anytree/tests/test_mermaidexporter.py,anytree.tests.test_mermaidexporter,edgefunc,apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter.MermaidExporter,MermaidExporter
apps/anytree/tests/test_dictimporter.py,anytree.tests.test_dictimporter,test_dict_importer_node,apps/anytree/src/anytree/exporter/dictexporter.py,anytree.exporter.dictexporter,exporter.export
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_levelordergroup,tarfile,tarfile,list
apps/anytree/tests/test_lightnode.py,anytree.tests.test_lightnode,test_root,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,LightNode
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_descendants,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_util.py,anytree.tests.test_util,test_commonancestors,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_walker.py,anytree.tests.test_walker,test_walker,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/src/anytree/util/__init__.py,anytree.util.__init__,commonancestors,_operator,_operator,tuple
apps/anytree/tests/test_dictimporter.py,anytree.tests.test_dictimporter,test_dict_importer_node,apps/anytree/src/anytree/importer/dictimporter.py,anytree.importer.dictimporter.DictImporter,DictImporter
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_levelordergroup,apps/anytree/src/anytree/iterators/levelordergroupiter.py,anytree.iterators.levelordergroupiter.LevelOrderGroupIter,LevelOrderGroupIter
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_levelordergroup,apps/anytree/tests/helper.py,anytree.tests.helper,eq_
apps/anytree/src/anytree/iterators/zigzaggroupiter.py,anytree.iterators.zigzaggroupiter,_iter,_operator,_operator,next
apps/anytree/tests/test_lightnode.py,anytree.tests.test_lightnode,test_root,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,LightNode
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_descendants,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_util.py,anytree.tests.test_util,test_commonancestors,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/src/anytree/node/node.py,anytree.node.node,__repr__,calendar,calendar,format
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_levelordergroup,tarfile,tarfile,list
apps/anytree/tests/test_dictimporter.py,anytree.tests.test_dictimporter,test_dict_importer,tokenize,tokenize,str
apps/anytree/tests/test_dotexport.py,anytree.tests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/src/anytree/iterators/zigzaggroupiter.py,anytree.iterators.zigzaggroupiter,_iter,apps/anytree/src/anytree/iterators/levelordergroupiter.py,anytree.iterators.levelordergroupiter.LevelOrderGroupIter,LevelOrderGroupIter
apps/anytree/tests/test_lightnode.py,anytree.tests.test_lightnode,test_root,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,LightNode
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_levelordergroup,apps/anytree/src/anytree/iterators/levelordergroupiter.py,anytree.iterators.levelordergroupiter.LevelOrderGroupIter,LevelOrderGroupIter
apps/anytree/tests/test_dictimporter.py,anytree.tests.test_dictimporter,test_dict_importer,_operator,_operator,str.splitlines
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_descendants,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_util.py,anytree.tests.test_util,test_commonancestors,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/src/anytree/iterators/zigzaggroupiter.py,anytree.iterators.zigzaggroupiter,_iter,_operator,_operator,tuple
apps/anytree/tests/test_lightnode.py,anytree.tests.test_lightnode,test_parent_child,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,LightNode
apps/anytree/tests/test_dotexport.py,anytree.tests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_dictimporter.py,anytree.tests.test_dictimporter,test_dict_importer,apps/anytree/src/anytree/render.py,anytree.render.RenderTree,RenderTree
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_levelordergroup,apps/anytree/src/anytree/iterators/levelordergroupiter.py,anytree.iterators.levelordergroupiter.LevelOrderGroupIter,LevelOrderGroupIter
apps/anytree/tests/test_uniquedotexporter.py,anytree.tests.test_uniquedotexporter,test_esc,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,UniqueDotExporter
apps/anytree/src/anytree/iterators/zigzaggroupiter.py,anytree.iterators.zigzaggroupiter,_iter,fnmatch,fnmatch,reversed
apps/anytree/tests/test_lightnode.py,anytree.tests.test_lightnode,test_root,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,LightNode
apps/anytree/tests/test_dotexport.py,anytree.tests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_parent_child,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_descendants,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_levelordergroup,apps/anytree/tests/helper.py,anytree.tests.helper,eq_
apps/anytree/tests/test_lightnode.py,anytree.tests.test_lightnode,test_parent_child,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,LightNode
apps/anytree/src/anytree/iterators/zigzaggroupiter.py,anytree.iterators.zigzaggroupiter,_iter,_operator,_operator,next
apps/anytree/tests/test_dotexport.py,anytree.tests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_levelordergroup,_operator,_operator,next
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_parent_child,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_descendants,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_levelordergroup,apps/anytree/tests/helper.py,anytree.tests.helper,eq_
apps/anytree/tests/test_lightnode.py,anytree.tests.test_lightnode,test_parent_child,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,LightNode
apps/anytree/tests/test_dotexport.py,anytree.tests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_levelordergroup,_operator,_operator,next
apps/anytree/tests/test_dotexport.py,anytree.tests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_dictimporter.py,anytree.tests.test_dictimporter,test_dict_importer,apps/anytree/src/anytree/importer/dictimporter.py,anytree.importer.dictimporter.DictImporter,DictImporter
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_levelordergroup,apps/anytree/tests/helper.py,anytree.tests.helper,eq_
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_root,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_lightnode.py,anytree.tests.test_lightnode,test_parent_child,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,LightNode
apps/anytree/src/anytree/node/node.py,anytree.node.node,__repr__,posixpath,posixpath,self.separator.join
apps/anytree/tests/test_dotexport.py,anytree.tests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/src/anytree/node/node.py,anytree.node.node,__repr__,apps/anytree/src/anytree/node/util.py,anytree.node.util,_repr
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_levelordergroup,tarfile,tarfile,list
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_root,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/src/anytree/node/node.py,anytree.node.node,__repr__,tokenize,tokenize,str
apps/anytree/tests/test_dotexport.py,anytree.tests.test_dotexport,test_tree1,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_dictimporter.py,anytree.tests.test_dictimporter,test_dict_importer,apps/anytree/src/anytree/exporter/dictexporter.py,anytree.exporter.dictexporter,exporter.export
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_root,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_dictimporter.py,anytree.tests.test_dictimporter,test_dict_importer,apps/anytree/tests/helper.py,anytree.tests.helper,eq_
apps/anytree/src/anytree/util/__init__.py,anytree.util.__init__,commonancestors,calendar,calendar,common.append
apps/anytree/tests/test_lightnode.py,anytree.tests.test_lightnode,test_detach_children,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,LightNode
apps/anytree/tests/test_dotexport.py,anytree.tests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_dictimporter.py,anytree.tests.test_dictimporter,test_dict_importer,apps/anytree/tests/helper.py,anytree.tests.helper,eq_
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/src/anytree/iterators/zigzaggroupiter.py,anytree.iterators.zigzaggroupiter,_iter,_operator,_operator,len
apps/anytree/src/anytree/node/util.py,anytree.node.util,_repr,tokenize,tokenize,sorted
apps/anytree/src/anytree/node/util.py,anytree.node.util,_repr,posixpath,posixpath,join
apps/anytree/tests/test_dotexport.py,anytree.tests.test_dotexport,test_tree2,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_root,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/src/anytree/node/anynode.py,anytree.node.anynode,__repr__,apps/anytree/src/anytree/node/util.py,anytree.node.util,_repr
apps/anytree/tests/test_dictimporter.py,anytree.tests.test_dictimporter,test_dict_importer,apps/anytree/src/anytree/importer/dictimporter.py,anytree.importer.dictimporter,importer.import_
apps/anytree/tests/test_lightnode.py,anytree.tests.test_lightnode,test_detach_children,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,LightNode
apps/anytree/src/anytree/util/__init__.py,anytree.util.__init__,commonancestors,builtins,builtins,all
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_root,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_dictimporter.py,anytree.tests.test_dictimporter,test_dict_importer,++imported++,copy,deepcopy
apps/anytree/tests/test_lightnode.py,anytree.tests.test_lightnode,test_detach_children,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,LightNode
apps/anytree/tests/test_dotexport.py,anytree.tests.test_dotexport,test_tree1,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/src/anytree/render.py,anytree.render,__init__,_operator,_operator,len
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/src/anytree/iterators/postorderiter.py,anytree.iterators.postorderiter,_iter,apps/anytree/src/anytree/render.py,anytree.render,PostOrderIter.__next
apps/anytree/src/anytree/render.py,anytree.render,empty,_operator,_operator,len
apps/anytree/tests/test_dotexport.py,anytree.tests.test_dotexport,test_tree1,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_root,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_dotexport.py,anytree.tests.test_dotexport,edgeattrfunc,apps/anytree/src/anytree/render.py,anytree.render.RenderTree,RenderTreeGraph
apps/anytree/tests/test_lightnode.py,anytree.tests.test_lightnode,test_detach_children,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,LightNode
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_dotexport.py,anytree.tests.test_dotexport,edgeattrfunc,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,r.to_dotfile
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_root,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_dotexport.py,anytree.tests.test_dotexport,edgeattrfunc,++imported++,test2ref,assert_refdata
apps/anytree/tests/test_lightnode.py,anytree.tests.test_lightnode,test_detach_children,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,LightNode
apps/anytree/src/anytree/render.py,anytree.render,__init__,apps/anytree/src/anytree/search.py,anytree.search,super.__init__
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/src/anytree/render.py,anytree.render,__init__,tokenize,tokenize,super
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_siblings,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_lightnode.py,anytree.tests.test_lightnode,test_detach_children,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,LightNode
apps/anytree/src/anytree/node/util.py,anytree.node.util,_repr,calendar,calendar,format
apps/anytree/src/anytree/render.py,anytree.render,__init__,apps/anytree/src/anytree/search.py,anytree.search,super.__init__
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/src/anytree/node/util.py,anytree.node.util,_repr,pipes,pipes,args.append
apps/anytree/tests/test_walker.py,anytree.tests.test_walker,test_walker,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/src/anytree/node/util.py,anytree.node.util,_repr,optparse,optparse,node.__dict__.items
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_siblings,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/src/anytree/render.py,anytree.render,__init__,tokenize,tokenize,super
apps/anytree/tests/test_lightnode.py,anytree.tests.test_lightnode,test_detach_children,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,LightNode
apps/anytree/tests/test_walker.py,anytree.tests.test_walker,test_walker,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/src/anytree/util/__init__.py,anytree.util.__init__,commonancestors,builtins,builtins,zip
apps/anytree/tests/test_util.py,anytree.tests.test_util,test_commonancestors,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_special_methods_access.py,anytree.tests.test_special_methods_access,test_find_by_attr,tokenize,tokenize,hasattr
apps/anytree/src/anytree/render.py,anytree.render,__init__,apps/anytree/src/anytree/render.py,anytree.render.ContStyle,ContStyle
apps/anytree/tests/test_walker.py,anytree.tests.test_walker,test_walker,apps/anytree/src/anytree/walker.py,anytree.walker,w.walk
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_detach_children,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_resolver.py,anytree.tests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_special_methods_access.py,anytree.tests.test_special_methods_access,prevent_access,trace,trace,AssertionError
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_siblings,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_lightnode.py,anytree.tests.test_lightnode,test_detach_children,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,LightNode
apps/anytree/tests/test_walker.py,anytree.tests.test_walker,test_walker,apps/anytree/tests/helper.py,anytree.tests.helper,assert_raises
apps/anytree/tests/test_util.py,anytree.tests.test_util,test_commonancestors,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_resolver.py,anytree.tests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/src/anytree/render.py,anytree.render,__init__,apps/anytree/src/anytree/search.py,anytree.search,super.__init__
apps/anytree/tests/test_walker.py,anytree.tests.test_walker,test_walker,apps/anytree/src/anytree/walker.py,anytree.walker,w.walk
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_zigzaggroup,apps/anytree/tests/helper.py,anytree.tests.helper,eq_
apps/anytree/tests/test_resolver.py,anytree.tests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_children_setter,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_siblings,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_special_methods_access.py,anytree.tests.test_special_methods_access,__new__,asyncio,asyncio,setattr
apps/anytree/src/anytree/render.py,anytree.render,__init__,tokenize,tokenize,super
apps/anytree/tests/test_resolver.py,anytree.tests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_walker.py,anytree.tests.test_walker,test_walker,apps/anytree/tests/helper.py,anytree.tests.helper,eq_
apps/anytree/src/anytree/iterators/postorderiter.py,anytree.iterators.postorderiter,__next,apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter,AbstractIter._abort_at_level
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_zigzaggroup,tarfile,tarfile,list
apps/anytree/tests/test_walker.py,anytree.tests.test_walker,test_walker,apps/anytree/src/anytree/walker.py,anytree.walker,w.walk
apps/anytree/src/anytree/render.py,anytree.render,__init__,apps/anytree/src/anytree/search.py,anytree.search,super.__init__
apps/anytree/tests/test_special_methods_access.py,anytree.tests.test_special_methods_access,__new__,calendar,calendar,functools.partial
apps/anytree/tests/test_resolver.py,anytree.tests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_siblings,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_special_methods_access.py,anytree.tests.test_special_methods_access,__new__,optparse,optparse,super.__new__
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/iterators/zigzaggroupiter.py,anytree.iterators.zigzaggroupiter.ZigZagGroupIter,ZigZagGroupIter
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_zigzaggroup,apps/anytree/tests/helper.py,anytree.tests.helper,eq_
apps/anytree/tests/test_resolver.py,anytree.tests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/tests/test_walker.py,anytree.tests.test_walker,test_walker,apps/anytree/tests/helper.py,anytree.tests.helper,eq_
apps/anytree/src/anytree/render.py,anytree.render,__init__,tokenize,tokenize,super
apps/anytree/tests/test_special_methods_access.py,anytree.tests.test_special_methods_access,__new__,tokenize,tokenize,super
apps/anytree/tests/test_walker.py,anytree.tests.test_walker,test_walker,apps/anytree/src/anytree/walker.py,anytree.walker,w.walk
apps/anytree/tests/test_resolver.py,anytree.tests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/src/anytree/iterators/postorderiter.py,anytree.iterators.postorderiter,__next,apps/anytree/src/anytree/render.py,anytree.render,AbstractIter._get_children
apps/anytree/tests/test_node.py,anytree.tests.test_node,test_siblings,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_zigzaggroup,tarfile,tarfile,list
apps/anytree/src/anytree/render.py,anytree.render,__init__,calendar,calendar,isinstance
apps/anytree/tests/test_special_methods_access.py,anytree.tests.test_special_methods_access,__init__,apps/anytree/src/anytree/search.py,anytree.search,super.__init__
apps/anytree/tests/test_resolver.py,anytree.tests.test_resolver,test_glob_relaxed,apps/anytree/src/anytree/resolver.py,anytree.resolver,r.glob
apps/anytree/src/anytree/node/nodemixin.py,anytree.node.nodemixin,height,decimal,decimal,max
apps/anytree/tests/test_walker.py,anytree.tests.test_walker,test_walker,apps/anytree/tests/helper.py,anytree.tests.helper,eq_
apps/anytree/src/anytree/iterators/postorderiter.py,anytree.iterators.postorderiter,__next,apps/anytree/src/anytree/render.py,anytree.render,PostOrderIter.__next
apps/anytree/tests/test_iterators.py,anytree.tests.test_iterators,test_zigzaggroup,apps/anytree/src/anytree/iterators/zigzaggroupiter.py,anytree.iterators.zigzaggroupiter.ZigZagGroupIter,ZigZagGroupIter
apps/anytree/tests/test_util.py,anytree.tests.test_util,test_commonancestors,apps/anytree/src/anytree/node/node.py,anytree.node.node.Node,Node
